title,availability,price,category,shop,weight
Шкаф для сумок ШР-18 L300 (доп. секция),1,16 370 руб.,Металлические шкафы,Железная мебель,['20.15']
Шкаф для паркинга 2000х1550х900 (односекционный),1,100 320 руб.,Металлические шкафы,Железная мебель,[]
Шкаф для паркинга 2300х2500х600 (двухсекционный),1,153 340 руб.,Металлические шкафы,Железная мебель,[]
Шкаф офисный ШБМ-65ЭК,1,26 840 руб.,Металлические шкафы,Железная мебель,['39']
Шкаф инструментальный TNC 181.2B2.2S1,1,79 340 руб.,Металлические шкафы,Железная мебель,[]
Шкаф КБ-06Н/КБС-06Н,1,19 590 руб.,Металлические шкафы,Железная мебель,['43']
Шкаф архивный ШХА-50(40),1,12 080 руб.,Металлические шкафы,Железная мебель,['28']
Шкаф мебельный ШМ-20Э,1,6 480 руб.,Металлические шкафы,Железная мебель,['4.8']
Ключница КЛ-40 (без брелков),1,2 280 руб.,Металлические шкафы,Железная мебель,['3']
Шкаф для раздевалки ШРМ-212,1,15 880 руб.,Металлические шкафы,Железная мебель,['31']
Сейф бухгалтерский МБ-21К,1,25 220 руб.,Металлические шкафы,Железная мебель,['55']
Шкаф Valberg (BRANDMAUER) BM-1993KL,1,101 390 руб.,Металлические шкафы,Железная мебель,['129']
Шкаф для одежды ШМ-22(600),1,13 400 руб.,Металлические шкафы,Железная мебель,['31.8']
Антресоль к Шкафу А-6/400,1,8 500 руб.,Металлические шкафы,Железная мебель,['16.4']
Шкаф для сумок CL-14S,1,11 110 руб.,Металлические шкафы,Железная мебель,['27']
Шкаф инструментальный ВЛ-052-05,1,71 800 руб.,Металлические шкафы,Железная мебель,['81']
Шкаф для раздевалки CL-1-400,1,13 060 руб.,Металлические шкафы,Железная мебель,['30']
Шкаф мебельный ШМ-25,1,5 030 руб.,Металлические шкафы,Железная мебель,['6.5']
Шкаф для раздевалок WL 11-30 голубой/белый,1,7 210 руб.,Металлические шкафы,Железная мебель,['29.67']
Ключница SKE-100 (100 ключей) с брелками,1,13 950 руб.,Металлические шкафы,Железная мебель,['10.5']
Ключница KEY-40 G (с брелками),1,3 990 руб.,Металлические шкафы,Железная мебель,['3.9']
Шкаф КБ-011ТН/КБС-011ТН,1,7 800 руб.,Металлические шкафы,Железная мебель,['18']
Шкаф для паркинга 2000х3100х600 (двухсекционный),1,164 240 руб.,Металлические шкафы,Железная мебель,[]
Шкаф для раздевалки ШРМ-120,1,11 360 руб.,Металлические шкафы,Железная мебель,['16']
Антресоль инструментальная TNC 101.4S,1,33 720 руб.,Металлические шкафы,Железная мебель,[]
Шкаф КБ-10Н/КБС-10Н,1,30 320 руб.,Металлические шкафы,Железная мебель,['83']
Шкаф архивный ШХА-900(40),1,15 550 руб.,Металлические шкафы,Железная мебель,['42']
Шкаф мебельный ШМ-30Э,1,8 050 руб.,Металлические шкафы,Железная мебель,['9']
Шкаф для паркинга 2300х950х900 (односекционный),1,84 830 руб.,Металлические шкафы,Железная мебель,[]
Шкаф медицинский ШМД-07,1,36 830 руб.,Металлические шкафы,Железная мебель,[]
Ключница KEY-80 (с брелками),1,3 620 руб.,Металлические шкафы,Железная мебель,['4.7']
Шкаф КБ-012т/КБС-012т,1,9 230 руб.,Металлические шкафы,Железная мебель,['21']
Ключница K-130 (с брелками),1,9 060 руб.,Металлические шкафы,Железная мебель,['7.4']
Шкаф для раздевалки ШРМ-420,1,32 770 руб.,Металлические шкафы,Железная мебель,['53']
Шкаф офисный ШБМ-120ЭК,1,40 920 руб.,Металлические шкафы,Железная мебель,['63']
Шкаф для раздевалок WL 14-40 голубой/белый,1,12 690 руб.,Металлические шкафы,Железная мебель,['42.18']
Шкаф КБ-041ТН/КБС-041ТН,1,9 430 руб.,Металлические шкафы,Железная мебель,['24']
Ключница КЛ-40С б со стеклянной дверкой (с брелками),1,3 730 руб.,Металлические шкафы,Железная мебель,['4']
Картотечный шкаф КД-624,1,48 150 руб.,Металлические шкафы,Железная мебель,['75']
Шкаф инструментальный TC-1995-041040,1,47 320 руб.,Металлические шкафы,Железная мебель,['89.81']
